code,name,date,close,entry,stop,stop_pct,body_r,vol_ratio,fall_pct,near_sup,dragon,broke,outcome,hold_days,r
011210,현대위아,2025-08-04,48400.0,48847.5,47126.25,3.524,11.11,0.47,4.16,False,False,True,시간손절,5,-0.113
248070,솔루엠,2025-08-04,16020.0,16222.38,15714.36,3.132,5.0,0.82,2.85,True,False,True,손절,3,-1.096
009540,HD한국조선해양,2025-08-04,337500.0,341682.0,326814.29,4.351,12.5,1.01,4.53,False,False,True,추적청산,6,0.997
005290,동진쎄미켐,2025-08-04,29600.0,30060.0,29162.5,2.986,0.0,0.65,9.06,True,False,True,손절,2,-1.1
329180,HD현대중공업,2025-08-04,463500.0,470940.0,447523.21,4.972,13.16,0.96,0.22,False,False,True,시간손절,5,-0.357
078600,대주전자재료,2025-08-04,71400.0,72144.0,69597.5,3.53,5.26,0.38,6.91,False,False,True,추적청산,4,0.976
064400,LG씨엔에스,2025-08-04,68700.0,70641.0,67565.0,4.354,8.0,0.55,2.55,True,False,False,미돌파,0,0.0
003240,태광산업,2025-08-04,979000.0,1022040.0,958875.0,6.18,7.41,0.28,3.64,True,False,False,미돌파,0,0.0
285130,SK케미칼,2025-08-05,66700.0,67635.0,65686.43,2.881,14.29,0.89,3.47,False,False,True,손절,1,-1.104
012330,현대모비스,2025-08-05,286000.0,290580.0,280237.5,3.559,6.25,0.68,3.87,False,False,False,미돌파,0,0.0
004990,롯데지주,2025-08-05,27300.0,27805.5,26785.54,3.668,0.0,0.13,3.36,False,False,True,시간손절,5,-0.626
073240,금호타이어,2025-08-05,4725.0,4784.55,4652.21,2.766,9.52,0.78,0.32,False,False,True,시간손절,5,-0.483
069960,현대백화점,2025-08-05,69100.0,70540.8,68073.21,3.498,5.0,0.87,3.63,True,False,True,추적청산,4,0.669
000670,영풍,2025-08-05,39401.0,40649.14,38831.73,4.471,6.43,0.95,6.03,True,False,False,미돌파,0,0.0
323410,카카오뱅크,2025-08-05,27250.0,27555.0,26614.2,3.414,6.67,0.62,3.71,True,False,True,추적청산,2,0.17
397030,에이프릴바이오,2025-08-05,20550.0,21342.6,20169.95,5.494,5.26,0.72,5.08,False,False,False,미돌파,0,0.0
071050,한국금융지주,2025-08-05,139300.0,142885.2,135887.14,4.898,5.17,0.67,1.97,False,False,False,미돌파,0,0.0
033100,제룡전기,2025-08-05,40350.0,40931.7,39537.86,3.405,4.55,1.22,-1.38,True,False,False,미돌파,0,0.0
032190,다우데이타,2025-08-05,15900.0,16172.28,15708.79,2.866,8.57,0.38,1.36,False,False,False,미돌파,0,0.0
460860,동국제강,2025-08-05,10400.0,10661.28,10141.39,4.876,9.76,0.48,4.67,True,False,False,미돌파,0,0.0
007070,GS리테일,2025-08-05,16080.0,16262.46,15837.0,2.616,12.12,0.66,1.59,False,False,True,추적청산,6,1.041
030000,제일기획,2025-08-05,19880.0,20140.2,19695.43,2.208,0.0,0.73,1.09,False,False,False,미돌파,0,0.0
005440,현대지에프홀딩스,2025-08-05,8350.0,8617.2,8205.79,4.774,5.88,0.51,3.47,False,False,True,손절,4,-1.063
003530,한화투자증권,2025-08-05,5640.0,5761.5,5533.68,3.954,11.11,0.51,5.05,False,False,False,미돌파,0,0.0
298380,에이비엘바이오,2025-08-05,75300.0,77154.0,72279.29,6.318,10.26,1.12,3.34,True,False,True,손절,4,-1.047
064350,현대로템,2025-08-05,201000.0,207915.0,192745.71,7.296,14.93,1.62,2.43,True,False,False,미돌파,0,0.0
119850,지엔씨에너지,2025-08-05,34600.0,35370.6,33572.14,5.085,7.14,0.78,-5.81,True,False,False,미돌파,0,0.0
101490,에스앤에스텍,2025-08-05,50300.0,51402.6,49368.21,3.958,0.0,0.6,1.57,False,False,False,미돌파,0,0.0
189300,인텔리안테크,2025-08-05,48300.0,49548.9,47684.46,3.763,0.0,0.77,1.93,False,False,True,추적청산,2,0.42
032640,LG유플러스,2025-08-05,14750.0,15080.1,14631.71,2.973,13.89,1.31,-3.58,True,False,False,미돌파,0,0.0
064400,LG씨엔에스,2025-08-05,70300.0,70540.8,67573.57,4.206,8.33,0.78,1.26,True,True,True,손절,1,-1.071
171090,선익시스템,2025-08-05,38550.0,39328.5,37336.79,5.064,2.94,1.35,1.41,False,False,False,미돌파,0,0.0
053800,안랩,2025-08-05,63600.0,64729.2,63088.93,2.534,0.0,0.59,0.93,False,False,False,미돌파,0,0.0
145990,삼양사,2025-08-05,52400.0,53106.0,51791.07,2.476,0.0,1.01,1.5,False,False,True,손절,4,-1.121
402340,SK스퀘어,2025-08-05,143500.0,146692.8,140772.5,4.036,10.87,0.53,3.82,False,False,False,미돌파,0,0.0
003470,유안타증권,2025-08-05,3595.0,3652.29,3541.96,3.021,0.0,0.33,2.31,False,False,False,미돌파,0,0.0
088350,한화생명,2025-08-05,3360.0,3426.84,3325.93,2.945,13.33,0.33,3.86,False,False,False,미돌파,0,0.0
024110,기업은행,2025-08-05,19230.0,19488.9,19047.54,2.265,9.68,0.91,0.05,False,False,False,미돌파,0,0.0
145020,휴젤,2025-08-05,327000.0,329658.0,318716.07,3.319,5.88,1.1,1.36,False,False,True,추적청산,4,1.453
222800,심텍,2025-08-05,22300.0,22895.7,21887.14,4.405,0.0,0.41,1.33,False,False,True,추적청산,6,2.665
093050,LF,2025-08-05,19690.0,20240.4,19273.79,4.776,1.25,0.62,0.1,False,False,False,미돌파,0,0.0
120110,코오롱인더,2025-08-05,39600.0,40380.6,39057.32,3.277,10.0,0.67,5.04,False,False,True,추적청산,3,0.408
196170,알테오젠,2025-08-05,341636.0,348101.81,333022.6,4.332,3.13,0.82,2.74,False,False,False,미돌파,0,0.0
003160,디아이,2025-08-05,13530.0,13737.42,13359.07,2.754,7.14,0.33,1.6,False,False,False,미돌파,0,0.0
095340,ISC,2025-08-05,59400.0,60721.2,58485.36,3.682,0.0,0.57,0.17,False,False,False,미돌파,0,0.0
023530,롯데쇼핑,2025-08-05,71300.0,72444.6,70435.36,2.773,0.0,0.56,0.14,False,False,True,손절,3,-1.108
051600,한전KPS,2025-08-05,51100.0,51603.0,50261.61,2.599,0.0,0.7,3.22,False,False,True,추적청산,5,0.682
030190,NICE평가정보,2025-08-05,15610.0,15881.7,15310.54,3.596,2.22,0.63,4.29,False,False,False,미돌파,0,0.0
281820,케이씨텍,2025-08-06,29850.0,30661.2,29127.68,5.002,4.0,0.69,2.61,False,False,True,추적청산,7,1.333
030200,KT,2025-08-06,54400.0,54909.6,53927.5,1.789,0.0,1.12,0.37,False,False,False,미돌파,0,0.0
183300,코미코,2025-08-06,33614.0,33936.74,32480.53,4.291,9.02,0.51,9.22,False,False,True,추적청산,6,2.243
101490,에스앤에스텍,2025-08-06,49950.0,50049.9,48619.29,2.858,0.0,0.72,0.5,True,True,True,추적청산,4,0.517
373220,LG에너지솔루션,2025-08-06,384000.0,391782.0,377083.93,3.752,13.04,0.75,2.29,False,False,False,미돌파,0,0.0
018670,SK가스,2025-08-06,260000.0,265029.0,256414.29,3.25,7.69,0.99,2.44,False,False,False,미돌파,0,0.0
046890,서울반도체,2025-08-06,7050.0,7094.16,6926.11,2.369,0.0,0.36,2.76,False,False,True,손절,5,-1.127
078600,대주전자재료,2025-08-06,76000.0,77354.4,74442.86,3.764,4.55,0.61,1.68,True,False,False,미돌파,0,0.0
248070,솔루엠,2025-08-06,15970.0,16182.3,15801.79,2.351,11.11,0.73,5.39,False,False,False,미돌파,0,0.0
089970,브이엠,2025-08-06,10580.0,10881.72,10247.46,5.829,14.81,0.61,4.25,True,False,False,미돌파,0,0.0
140410,메지온,2025-08-06,37950.0,38376.6,37481.25,2.333,7.69,0.56,1.04,False,False,False,미돌파,0,0.0
090430,아모레퍼시픽,2025-08-06,128800.0,129759.0,126448.21,2.551,8.0,1.07,3.59,True,False,True,손절,3,-1.118
195870,해성디에스,2025-08-06,23400.0,23647.2,22904.29,3.142,9.09,0.27,8.24,True,False,True,추적청산,7,1.046
475960,토모큐브,2025-08-06,24900.0,25350.6,24440.89,3.589,14.29,0.49,-4.62,True,False,True,추적청산,3,0.416
014680,한솔케미칼,2025-08-06,173300.0,175249.8,170787.14,2.546,6.25,0.61,5.51,False,False,False,미돌파,0,0.0
388720,유일로보틱스,2025-08-06,68600.0,69538.8,67582.86,2.813,6.67,0.53,2.14,False,False,True,추적청산,5,0.537
017670,SK텔레콤,2025-08-06,56300.0,56813.4,55875.18,1.651,14.29,0.77,-0.54,True,False,False,미돌파,0,0.0
009240,한샘,2025-08-06,45700.0,46292.4,45230.71,2.293,12.5,0.89,1.51,False,False,False,미돌파,0,0.0
402340,SK스퀘어,2025-08-06,140300.0,143686.8,136302.14,5.139,6.45,0.54,5.2,True,False,False,미돌파,0,0.0
241710,코스메카코리아,2025-08-06,66600.0,68737.2,64558.57,6.079,5.56,0.97,2.06,False,False,False,미돌파,0,0.0
028670,팬오션,2025-08-06,4150.0,4208.4,4079.05,3.074,10.0,0.43,0.84,False,False,False,미돌파,0,0.0
060250,NHN KCP,2025-08-06,15070.0,15911.76,14322.25,9.99,1.48,0.52,6.92,True,False,False,미돌파,0,0.0
006280,녹십자,2025-08-06,137100.0,141482.4,134566.79,4.888,3.51,0.98,5.71,False,False,False,미돌파,0,0.0
214430,아이쓰리시스템,2025-08-06,111300.0,116031.6,106441.43,8.265,4.65,1.07,2.2,False,False,False,미돌파,0,0.0
271560,오리온,2025-08-07,111100.0,111723.0,108901.07,2.526,13.04,1.05,0.18,False,False,True,손절,3,-1.119
014680,한솔케미칼,2025-08-07,174700.0,175550.4,170997.86,2.593,12.12,0.58,4.06,False,False,True,손절,2,-1.116
058470,리노공업,2025-08-07,46100.0,46843.5,45467.5,2.937,0.0,0.55,3.35,False,False,False,미돌파,0,0.0
241710,코스메카코리아,2025-08-07,67400.0,67835.4,65274.64,3.775,10.0,0.53,0.15,False,True,True,손절,1,-1.079
039200,오스코텍,2025-08-07,31200.0,31713.3,30390.62,4.171,4.55,0.61,1.27,True,False,False,미돌파,0,0.0
000990,DB하이텍,2025-08-07,45450.0,45741.3,44600.18,2.495,11.76,0.76,0.55,False,False,True,추적청산,6,0.581
065350,신성델타테크,2025-08-07,67300.0,68637.0,66319.64,3.376,5.56,0.47,0.15,False,False,False,미돌파,0,0.0
293490,카카오게임즈,2025-08-07,16730.0,16843.62,16246.14,3.547,4.0,1.95,2.62,True,True,True,시간손절,5,-0.074
007340,DN오토모티브,2025-08-07,25900.0,26102.1,25078.21,3.923,0.0,0.83,10.69,True,False,False,미돌파,0,0.0
294870,IPARK현대산업개발,2025-08-07,24100.0,24248.4,23468.21,3.217,0.0,0.51,-2.34,True,False,False,미돌파,0,0.0
020150,롯데에너지머티리얼즈,2025-08-07,25950.0,26052.0,24346.96,6.545,0.0,0.96,-3.8,True,True,True,시간손절,5,0.598
033100,제룡전기,2025-08-07,40350.0,40731.3,39646.96,2.662,6.25,0.71,0.49,False,False,True,손절,3,-1.113
008770,호텔신라,2025-08-07,50100.0,51001.8,49151.43,3.628,0.0,0.89,-6.82,True,False,True,손절,4,-1.083
064760,티씨케이,2025-08-07,104700.0,107113.8,102531.25,4.278,8.33,0.75,2.15,False,False,True,추적청산,5,0.43
290650,엘앤씨바이오,2025-08-07,33200.0,33767.4,31800.71,5.824,9.68,0.45,-0.3,True,False,True,손절,3,-1.052
090430,아모레퍼시픽,2025-08-07,130200.0,132664.8,127946.07,3.557,2.56,1.19,3.34,False,False,False,미돌파,0,0.0
095340,ISC,2025-08-07,59400.0,59719.2,57827.14,3.168,7.14,0.5,1.82,False,True,True,추적청산,7,0.77
051600,한전KPS,2025-08-07,53500.0,53807.4,52136.96,3.104,0.0,0.96,-2.49,True,False,False,미돌파,0,0.0
009970,영원무역홀딩스,2025-08-07,135900.0,137474.4,131305.36,4.487,12.0,1.15,3.69,False,False,False,미돌파,0,0.0
329180,HD현대중공업,2025-08-07,475000.0,487723.5,467295.54,4.188,3.17,1.05,3.16,False,False,False,미돌파,0,0.0
241560,두산밥캣,2025-08-07,56700.0,57514.8,55685.54,3.181,14.29,0.97,-2.35,True,False,True,손절,4,-1.094
214430,아이쓰리시스템,2025-08-07,109800.0,111422.4,105937.14,4.923,11.11,0.79,4.52,False,False,False,미돌파,0,0.0
323410,카카오뱅크,2025-08-07,27200.0,27354.6,26353.48,3.66,12.5,1.66,3.2,True,True,False,미돌파,0,0.0
248070,솔루엠,2025-08-07,15890.0,16032.0,15591.14,2.75,9.09,0.65,3.87,True,False,False,미돌파,0,0.0
030200,KT,2025-08-07,54300.0,54609.0,53025.36,2.9,7.69,1.36,1.63,True,True,False,미돌파,0,0.0
456040,OCI,2025-08-07,58500.0,58917.6,57407.5,2.563,0.0,0.4,-1.04,True,False,True,시간손절,5,-0.195
006730,서부T&D,2025-08-07,9520.0,9699.36,9259.93,4.531,0.0,0.71,-8.8,True,False,True,추적청산,4,0.434
032830,삼성생명,2025-08-07,124200.0,125049.6,121180.71,3.094,10.0,0.62,1.35,False,False,False,미돌파,0,0.0
025540,한국단자,2025-08-07,64500.0,65130.0,63323.57,2.774,14.29,1.07,2.71,False,False,False,미돌파,0,0.0
028260,삼성물산,2025-08-07,165100.0,167935.2,162123.75,3.461,14.89,0.47,2.02,False,False,False,미돌파,0,0.0
018260,삼성에스디에스,2025-08-07,155500.0,157113.6,152264.29,3.087,13.51,0.45,2.63,False,False,False,미돌파,0,0.0
006650,대한유화,2025-08-07,99500.0,100600.8,97173.21,3.407,3.85,0.52,2.83,False,False,False,미돌파,0,0.0
086900,메디톡스,2025-08-07,146600.0,149197.8,144722.86,2.999,11.43,1.34,0.34,False,False,False,미돌파,0,0.0
475830,오름테라퓨틱,2025-08-08,23100.0,23446.8,22294.29,4.915,0.0,0.49,-11.33,True,False,False,미돌파,0,0.0
018290,브이티,2025-08-08,36850.0,37324.5,35869.64,3.898,8.7,0.65,-3.8,True,False,True,손절,3,-1.077
086450,동국제약,2025-08-08,18570.0,18847.62,18359.75,2.588,5.41,0.62,-2.82,True,False,False,미돌파,0,0.0
249420,일동제약,2025-08-08,20900.0,22044.0,20303.46,7.896,13.79,1.03,-12.06,True,False,False,미돌파,0,0.0
219130,타이거일렉,2025-08-08,17850.0,18496.92,17338.21,6.264,6.25,0.66,1.38,False,False,False,미돌파,0,0.0
081660,미스토홀딩스,2025-08-08,37450.0,37875.6,36802.68,2.833,5.88,0.94,-4.46,True,False,False,미돌파,0,0.0
005300,롯데칠성,2025-08-08,129900.0,132063.6,127389.64,3.539,13.51,0.28,0.31,True,False,False,미돌파,0,0.0
001060,JW중외제약,2025-08-08,22250.0,22545.0,22118.57,1.891,0.0,0.46,0.45,False,False,True,손절,2,-1.159
008770,호텔신라,2025-08-08,50600.0,51903.6,49339.64,4.94,13.64,1.04,-10.48,True,False,False,미돌파,0,0.0
213420,덕산네오룩스,2025-08-08,38000.0,39428.7,37232.14,5.571,2.7,0.67,2.44,False,False,True,손절,3,-1.054
319400,현대무벡스,2025-08-08,5140.0,5310.6,4955.48,6.687,12.7,1.87,-2.59,True,False,False,미돌파,0,0.0
232140,와이씨,2025-08-08,11220.0,11543.04,11054.5,4.232,2.63,0.53,-2.84,True,False,False,미돌파,0,0.0
073240,금호타이어,2025-08-08,4780.0,4839.66,4737.0,2.121,6.67,0.63,-3.13,True,False,False,미돌파,0,0.0
032350,롯데관광개발,2025-08-08,17740.0,18486.9,17449.23,5.613,1.15,1.24,-4.91,True,False,False,미돌파,0,0.0
475150,SK이터닉스,2025-08-08,24250.0,24649.2,23735.0,3.709,14.29,0.54,-3.63,True,False,True,손절,3,-1.081
030200,KT,2025-08-11,54100.0,55009.8,53516.79,2.714,0.0,1.78,0.37,False,False,True,시간손절,5,0.151
071050,한국금융지주,2025-08-11,135900.0,137073.6,131147.5,4.323,4.26,0.75,0.73,True,True,True,추적청산,2,0.431
003090,대웅,2025-08-11,22100.0,22444.8,21458.57,4.394,12.5,1.03,0.0,True,False,False,미돌파,0,0.0
122640,예스티,2025-08-11,18060.0,18476.88,17480.64,5.392,1.19,0.81,1.31,False,False,False,미돌파,0,0.0
950160,코오롱티슈진,2025-08-11,39400.0,39929.7,37638.84,5.737,10.26,0.65,0.63,False,True,True,손절,5,-1.052
028300,HLB,2025-08-11,40800.0,42134.1,39429.46,6.419,4.26,2.65,14.73,True,False,True,손절,4,-1.047
214150,클래시스,2025-08-11,59800.0,61021.8,58115.0,4.764,8.0,2.24,-8.53,True,False,False,미돌파,0,0.0
023590,다우기술,2025-08-11,32750.0,33266.4,31789.2,4.441,4.17,0.94,1.95,True,False,True,손절,5,-1.068
103590,일진전기,2025-08-11,41550.0,42534.9,40817.14,4.038,3.7,0.74,-0.24,True,False,True,손절,1,-1.074
032500,케이엠더블유,2025-08-11,12720.0,12975.9,12314.82,5.095,14.55,0.43,5.85,True,False,False,미돌파,0,0.0
004000,롯데정밀화학,2025-08-11,43050.0,43536.9,42134.64,3.221,4.55,0.86,-4.87,True,False,False,미돌파,0,0.0
055550,신한지주,2025-08-11,69400.0,70039.8,68346.43,2.418,8.33,0.51,-5.31,True,False,True,손절,4,-1.124
093320,케이아이엔엑스,2025-08-11,80700.0,81663.0,79572.14,2.56,6.25,0.66,8.3,False,False,True,시간손절,5,-0.386
047810,한국항공우주,2025-08-11,90200.0,91282.2,88179.64,3.399,13.04,0.4,2.8,False,False,False,미돌파,0,0.0
010170,대한광통신,2025-08-11,1025.0,1071.14,979.83,8.525,14.1,0.65,-2.09,True,False,False,미돌파,0,0.0
196170,알테오젠,2025-08-11,330864.0,337694.04,320950.69,4.958,5.4,0.69,0.46,True,False,True,시간손절,5,-0.606
003530,한화투자증권,2025-08-11,5650.0,5771.52,5354.0,7.234,8.11,1.14,-0.89,True,False,True,손절,5,-1.041
112040,위메이드,2025-08-11,30850.0,31062.0,30154.29,2.922,7.14,0.52,0.32,False,True,True,손절,2,-1.103
009240,한샘,2025-08-12,44950.0,45791.4,44495.18,2.831,4.76,0.88,1.32,True,False,False,미돌파,0,0.0
298040,효성중공업,2025-08-12,1207000.0,1257510.0,1178417.86,6.29,3.08,0.84,5.85,False,False,True,손절,3,-1.141
336570,원텍,2025-08-12,12900.0,13246.44,12615.25,4.765,1.92,1.2,-6.44,True,False,False,미돌파,0,0.0
009970,영원무역홀딩스,2025-08-12,128400.0,133065.6,125090.36,5.993,0.0,0.5,2.87,True,False,False,미돌파,0,0.0
025540,한국단자,2025-08-12,64100.0,64929.6,63553.57,2.119,10.0,0.42,0.31,False,False,False,미돌파,0,0.0
082640,동양생명,2025-08-12,8380.0,8506.98,8243.39,3.098,15.0,0.61,1.3,False,False,False,미돌파,0,0.0
011200,HMM,2025-08-12,22450.0,22845.6,22260.0,2.563,0.0,0.57,2.6,True,False,False,미돌파,0,0.0
196170,알테오젠,2025-08-12,334327.0,345789.2,329356.97,4.752,0.0,0.82,2.14,False,False,True,손절,2,-1.063
001430,세아베스틸지주,2025-08-12,28850.0,29358.6,28019.11,4.563,4.76,0.79,0.86,True,False,False,미돌파,0,0.0
051910,LG화학,2025-08-12,275500.0,280560.0,271566.07,3.206,7.69,0.45,7.55,False,False,False,미돌파,0,0.0
124500,아이티센글로벌,2025-08-12,18360.0,18717.36,17874.0,4.506,6.15,1.1,-9.09,True,False,False,미돌파,0,0.0
004000,롯데정밀화학,2025-08-12,42700.0,43386.6,42188.39,2.762,11.11,0.7,-2.4,True,False,False,미돌파,0,0.0
038500,삼표시멘트,2025-08-12,3360.0,3456.9,3322.27,3.895,0.0,0.5,3.31,True,False,False,미돌파,0,0.0
476060,온코닉테라퓨틱스,2025-08-12,6212.0,6337.65,6080.41,4.059,6.5,0.56,1.0,False,False,False,미돌파,0,0.0
008930,한미사이언스,2025-08-12,41800.0,43186.2,41124.64,4.774,12.9,0.54,3.91,True,False,False,미돌파,0,0.0
000880,한화,2025-08-13,83200.0,83466.6,79125.0,5.202,5.71,0.73,8.57,True,True,True,손절,3,-1.058
047810,한국항공우주,2025-08-13,89400.0,90079.8,86389.29,4.097,10.34,0.59,5.99,True,False,True,손절,4,-1.395
458870,씨어스,2025-08-13,11006.0,11028.01,10541.63,4.41,13.9,0.54,0.15,False,True,True,추적청산,10,5.037
093050,LF,2025-08-13,18220.0,18406.74,17725.21,3.703,1.85,0.56,7.84,True,False,True,추적청산,4,0.419
028260,삼성물산,2025-08-13,161400.0,162825.0,158603.04,2.593,6.25,0.52,0.92,True,False,True,추적청산,2,0.384
035420,NAVER,2025-08-13,225000.0,226452.0,220257.14,2.736,11.11,1.07,1.53,True,True,True,추적청산,2,0.233
204270,제이앤티씨,2025-08-13,17710.0,18036.0,17102.14,5.178,3.85,0.69,-5.35,True,False,False,미돌파,0,0.0
051600,한전KPS,2025-08-13,53400.0,53506.8,52129.46,2.574,0.0,0.51,-0.95,True,True,False,미돌파,0,0.0
034730,SK,2025-08-13,187700.0,190680.6,184580.71,3.199,12.5,0.59,2.44,True,False,False,미돌파,0,0.0
100090,SK오션플랜트,2025-08-13,20300.0,20841.6,19881.04,4.609,13.33,0.5,4.02,False,False,False,미돌파,0,0.0
032820,우리기술,2025-08-13,3675.0,3717.42,3572.5,3.898,4.35,0.47,1.34,False,False,False,미돌파,0,0.0
328130,루닛,2025-08-13,20577.0,20759.44,20134.6,3.01,9.55,0.79,3.3,True,False,True,손절,2,-1.1
007340,DN오토모티브,2025-08-13,25550.0,25801.5,24653.93,4.448,5.56,0.6,0.97,True,False,False,미돌파,0,0.0
282330,BGF리테일,2025-08-13,119200.0,122043.6,114919.29,5.838,3.17,0.75,1.49,False,False,False,미돌파,0,0.0
259960,크래프톤,2025-08-13,315000.0,316632.0,307497.32,2.885,7.14,1.18,1.41,True,True,True,추적청산,10,1.128
443060,HD현대마린솔루션,2025-08-13,194800.0,200400.0,190433.21,4.973,9.88,0.78,5.44,True,False,False,미돌파,0,0.0
403870,HPSP,2025-08-13,26550.0,27003.9,26048.57,3.538,7.14,0.97,1.3,False,False,True,손절,3,-1.085
248070,솔루엠,2025-08-13,15800.0,15951.84,15224.25,4.561,1.61,1.41,1.06,True,False,False,미돌파,0,0.0
023590,다우기술,2025-08-13,33600.0,33817.5,32707.41,3.283,5.88,0.52,0.3,False,False,True,손절,2,-1.091
018260,삼성에스디에스,2025-08-13,152000.0,153105.6,149622.5,2.275,0.0,0.69,1.49,True,False,True,손절,3,-1.132
000240,한국앤컴퍼니,2025-08-13,23800.0,24048.0,23255.89,3.294,0.0,0.5,0.63,False,False,True,손절,1,-1.091
454910,두산로보틱스,2025-08-13,62400.0,62524.8,60936.43,2.54,0.0,0.79,-1.63,True,True,True,손절,3,-1.118
033240,자화전자,2025-08-13,18690.0,19098.12,18231.18,4.539,1.41,0.6,2.61,True,False,False,미돌파,0,0.0
079550,LIG디펜스앤에어로스페이스,2025-08-13,502000.0,504006.0,474414.29,5.871,8.33,1.36,16.75,True,True,True,손절,4,-1.319
082270,젬백스,2025-08-13,52200.0,52805.4,49758.57,5.77,0.0,0.86,4.92,True,False,False,미돌파,0,0.0
005830,DB손해보험,2025-08-13,127900.0,129458.4,125665.71,2.93,3.45,0.98,0.23,False,False,True,추적청산,6,0.39
105560,KB금융,2025-08-13,114600.0,115931.4,112487.14,2.971,0.0,0.57,0.87,True,False,True,손절,2,-1.446
001120,LX인터내셔널,2025-08-13,29700.0,29959.8,29272.5,2.294,10.0,0.55,1.0,False,False,False,미돌파,0,0.0
225570,넥슨게임즈,2025-08-13,14010.0,14138.22,13580.93,3.942,10.42,1.21,1.2,False,False,True,추적청산,4,0.424
051910,LG화학,2025-08-13,279500.0,280059.0,267646.43,4.432,15.0,1.14,7.14,False,True,True,추적청산,9,0.672
006650,대한유화,2025-08-13,98000.0,98897.4,96256.79,2.67,10.53,0.55,1.8,True,False,True,손절,2,-1.112
011200,HMM,2025-08-13,22550.0,22695.3,22211.61,2.131,14.29,0.74,2.17,True,True,True,손절,1,-1.141
004170,신세계,2025-08-13,163700.0,166432.2,160622.14,3.491,14.89,1.42,7.46,True,False,False,미돌파,0,0.0
323280,태성,2025-08-13,30500.0,31112.1,28700.89,7.75,2.56,0.45,1.77,False,False,False,미돌파,0,0.0
001060,JW중외제약,2025-08-13,22150.0,22244.4,21788.93,2.048,14.29,0.71,0.67,True,True,True,손절,4,-1.342
010140,삼성중공업,2025-08-13,19030.0,19458.84,18762.96,3.576,3.64,0.68,2.91,False,False,False,미돌파,0,0.0
128940,한미약품,2025-08-13,281500.0,283065.0,274466.07,3.038,7.14,1.25,0.71,False,True,True,시간손절,5,-0.223
030530,원익홀딩스,2025-08-13,6280.0,6362.7,6090.61,4.276,4.76,0.3,-2.11,True,False,False,미돌파,0,0.0
460860,동국제강,2025-08-13,10290.0,10350.66,9977.46,3.606,3.57,0.5,1.81,True,True,False,미돌파,0,0.0
085620,미래에셋생명,2025-08-13,7220.0,7294.56,7028.46,3.648,15.0,0.28,0.69,False,False,True,손절,1,-1.082
007070,GS리테일,2025-08-13,16800.0,17104.14,16594.96,2.977,4.88,1.01,-3.51,True,False,False,미돌파,0,0.0
001740,SK네트웍스,2025-08-13,4505.0,4879.74,4411.95,9.586,3.41,4.71,0.77,True,False,False,미돌파,0,0.0
214430,아이쓰리시스템,2025-08-13,93200.0,93586.8,87941.79,6.032,2.17,1.42,16.26,True,True,True,손절,2,-1.05
272210,한화시스템,2025-08-13,51900.0,52705.2,49471.61,6.135,7.55,0.61,8.63,True,False,True,손절,4,-1.427
003550,LG,2025-08-13,74600.0,75150.0,73336.43,2.413,14.29,1.32,3.87,True,False,False,미돌파,0,0.0
032190,다우데이타,2025-08-13,15860.0,16072.08,15610.46,2.872,8.33,0.56,1.06,False,False,False,미돌파,0,0.0
035250,강원랜드,2025-08-13,18410.0,18486.9,18089.68,2.149,13.33,0.55,2.49,True,True,False,미돌파,0,0.0
002790,아모레퍼시픽홀딩스,2025-08-14,28000.0,28206.3,27210.98,3.529,12.5,1.26,4.44,True,False,False,미돌파,0,0.0
056080,유진로봇,2025-08-14,10450.0,10551.06,10304.57,2.336,5.56,0.8,-1.46,True,False,False,미돌파,0,0.0
030000,제일기획,2025-08-14,19900.0,20190.3,19694.71,2.455,12.5,1.55,0.75,False,False,False,미돌파,0,0.0
415640,KB발해인프라,2025-08-14,8400.0,8997.96,8252.57,8.284,1.43,14.92,-2.82,True,False,False,미돌파,0,0.0
326030,SK바이오팜,2025-08-14,100600.0,102304.2,99140.0,3.093,4.35,0.53,-1.0,True,False,False,미돌파,0,0.0
000720,현대건설,2025-08-14,63800.0,64929.6,62457.5,3.807,0.0,0.56,8.33,False,False,False,미돌파,0,0.0
033500,동성화인텍,2025-08-14,28800.0,29759.4,28197.14,5.25,8.0,0.77,1.2,False,False,False,미돌파,0,0.0
259960,크래프톤,2025-08-14,315500.0,318135.0,308013.39,3.182,6.25,0.95,3.07,True,False,False,미돌파,0,0.0
011210,현대위아,2025-08-14,50600.0,52805.4,49452.5,6.35,13.33,1.92,-1.71,True,False,False,미돌파,0,0.0
111770,영원무역,2025-08-14,58000.0,58516.8,57150.36,2.335,10.0,0.84,2.03,False,False,True,손절,1,-1.128
100840,SNT에너지,2025-08-14,49900.0,52404.6,48039.29,8.33,8.22,0.71,-1.84,True,False,False,미돌파,0,0.0
278470,에이피알,2025-08-14,213500.0,217434.0,206760.18,4.909,6.25,0.82,2.73,False,False,True,손절,3,-1.061
015750,성우하이텍,2025-08-14,6000.0,6102.18,5938.61,2.681,8.33,0.74,-1.52,True,False,False,미돌파,0,0.0
211050,인카금융서비스,2025-08-14,12110.0,12274.5,11846.43,3.487,6.25,0.48,2.42,True,False,False,미돌파,0,0.0
047040,대우건설,2025-08-14,3730.0,3782.55,3689.04,2.472,7.14,0.56,2.1,False,False,False,미돌파,0,0.0
