strategy,code,name,date,broke,stop_pct,r,hold
S3 20일신고가돌파,003490,대한항공,2026-01-19,False,4.43,0.0,0
S3 20일신고가돌파,003490,대한항공,2026-02-10,False,6.67,0.0,0
S3 20일신고가돌파,003490,대한항공,2026-02-23,False,6.28,0.0,0
S3 20일신고가돌파,003490,대한항공,2026-05-07,True,7.73,-1.039,3
S3 20일신고가돌파,003490,대한항공,2026-05-14,False,7.17,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2023-07-21,False,5.69,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2024-03-11,False,4.55,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2025-02-13,True,5.97,-0.581,5
S3 20일신고가돌파,028050,삼성E&A,2025-03-13,False,5.54,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2025-05-27,True,6.52,-0.215,5
S3 20일신고가돌파,028050,삼성E&A,2025-06-12,False,3.41,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2025-07-04,False,7.51,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2025-07-09,False,6.46,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2025-08-27,False,5.06,0.0,0
S3 20일신고가돌파,028050,삼성E&A,2026-04-01,True,6.77,-1.044,1
S3 20일신고가돌파,277810,레인보우로보틱스,2023-08-01,True,7.17,-1.042,2
S3 20일신고가돌파,277810,레인보우로보틱스,2024-03-21,True,6.49,-1.046,5
S3 20일신고가돌파,277810,레인보우로보틱스,2024-11-15,True,7.4,0.199,5
S3 20일신고가돌파,277810,레인보우로보틱스,2025-01-02,True,3.05,-1.098,1
S3 20일신고가돌파,277810,레인보우로보틱스,2025-09-15,False,4.54,0.0,0
S3 20일신고가돌파,277810,레인보우로보틱스,2025-09-22,False,3.7,0.0,0
S3 20일신고가돌파,277810,레인보우로보틱스,2025-12-04,False,6.27,0.0,0
S3 20일신고가돌파,443060,HD현대마린솔루션,2024-12-20,True,7.34,-0.118,5
S3 20일신고가돌파,443060,HD현대마린솔루션,2025-01-22,False,6.66,0.0,0
S3 20일신고가돌파,443060,HD현대마린솔루션,2025-08-27,True,6.8,-0.598,5
S3 20일신고가돌파,443060,HD현대마린솔루션,2025-10-01,True,7.62,0.535,6
S3 20일신고가돌파,078930,GS,2023-09-15,False,2.36,0.0,0
S3 20일신고가돌파,078930,GS,2024-01-29,True,4.28,1.918,6
S3 20일신고가돌파,078930,GS,2024-02-07,True,7.2,-1.042,4
S3 20일신고가돌파,078930,GS,2024-09-03,False,6.81,0.0,0
S3 20일신고가돌파,078930,GS,2024-09-05,False,5.27,0.0,0
S3 20일신고가돌파,078930,GS,2025-05-29,True,3.01,1.254,9
S3 20일신고가돌파,078930,GS,2025-07-01,False,6.01,0.0,0
S3 20일신고가돌파,078930,GS,2025-07-03,False,3.94,0.0,0
S3 20일신고가돌파,078930,GS,2025-07-14,False,5.5,0.0,0
S3 20일신고가돌파,078930,GS,2025-07-16,False,4.61,0.0,0
S3 20일신고가돌파,078930,GS,2025-11-07,True,4.25,2.183,6
S3 20일신고가돌파,078930,GS,2026-01-30,False,6.07,0.0,0
S3 20일신고가돌파,078930,GS,2026-04-29,True,6.93,-1.043,3
S3 20일신고가돌파,352820,하이브,2024-01-05,False,6.34,0.0,0
S3 20일신고가돌파,352820,하이브,2024-01-11,False,4.7,0.0,0
S3 20일신고가돌파,352820,하이브,2024-11-04,True,7.21,0.007,5
S3 20일신고가돌파,352820,하이브,2024-11-19,True,4.18,-1.072,2
S3 20일신고가돌파,352820,하이브,2025-01-10,True,7.39,0.401,5
S3 20일신고가돌파,352820,하이브,2025-04-04,False,5.42,0.0,0
S3 20일신고가돌파,352820,하이브,2025-04-30,True,4.39,-0.241,5
S3 20일신고가돌파,352820,하이브,2025-06-09,True,5.18,-0.444,5
S3 20일신고가돌파,352820,하이브,2025-10-28,False,3.75,0.0,0
S3 20일신고가돌파,352820,하이브,2025-10-30,True,5.57,0.564,4
S3 20일신고가돌파,352820,하이브,2025-12-15,False,6.59,0.0,0
S3 20일신고가돌파,352820,하이브,2025-12-19,False,5.47,0.0,0
S3 20일신고가돌파,352820,하이브,2025-12-23,False,5.9,0.0,0
S3 20일신고가돌파,352820,하이브,2026-01-02,True,4.3,-1.07,1
S3 20일신고가돌파,352820,하이브,2026-01-20,False,5.02,0.0,0
S3 20일신고가돌파,090430,아모레퍼시픽,2023-08-10,True,6.41,-1.047,3
S3 20일신고가돌파,090430,아모레퍼시픽,2023-11-01,True,6.35,0.746,7
S3 20일신고가돌파,090430,아모레퍼시픽,2023-12-28,False,5.29,0.0,0
S3 20일신고가돌파,090430,아모레퍼시픽,2024-04-17,True,6.07,0.032,5
S3 20일신고가돌파,090430,아모레퍼시픽,2024-04-30,True,5.87,-0.195,5
S3 20일신고가돌파,090430,아모레퍼시픽,2024-05-31,False,7.02,0.0,0
S3 20일신고가돌파,090430,아모레퍼시픽,2025-06-05,True,4.18,-1.072,4
S3 20일신고가돌파,090430,아모레퍼시픽,2025-06-20,False,7.67,0.0,0
S3 20일신고가돌파,090430,아모레퍼시픽,2026-01-23,True,6.58,0.526,5
S3 20일신고가돌파,090430,아모레퍼시픽,2026-04-27,True,7.87,-1.038,2
S3 20일신고가돌파,016360,삼성증권,2023-08-01,False,4.98,0.0,0
S3 20일신고가돌파,016360,삼성증권,2023-08-30,True,2.19,-1.137,3
S3 20일신고가돌파,016360,삼성증권,2023-09-13,False,3.18,0.0,0
S3 20일신고가돌파,016360,삼성증권,2023-09-15,False,2.62,0.0,0
S3 20일신고가돌파,016360,삼성증권,2023-11-06,False,4.76,0.0,0
S3 20일신고가돌파,016360,삼성증권,2023-11-15,False,2.54,0.0,0
S3 20일신고가돌파,016360,삼성증권,2023-11-30,False,2.56,0.0,0
S3 20일신고가돌파,016360,삼성증권,2023-12-14,True,1.12,0.309,7
S3 20일신고가돌파,016360,삼성증권,2024-02-01,True,6.53,-0.172,5
S3 20일신고가돌파,016360,삼성증권,2024-02-19,False,4.11,0.0,0
S3 20일신고가돌파,016360,삼성증권,2024-02-23,False,5.38,0.0,0
S3 20일신고가돌파,016360,삼성증권,2024-08-20,True,4.89,-0.615,5
S3 20일신고가돌파,016360,삼성증권,2025-02-14,True,3.82,-0.59,5
S3 20일신고가돌파,016360,삼성증권,2025-04-29,True,3.96,0.873,5
S3 20일신고가돌파,016360,삼성증권,2025-05-12,False,4.68,0.0,0
S3 20일신고가돌파,016360,삼성증권,2025-05-29,True,5.61,0.664,7
S3 20일신고가돌파,016360,삼성증권,2025-09-09,True,4.9,0.683,5
S3 20일신고가돌파,016360,삼성증권,2026-01-14,True,4.41,0.563,4
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2023-07-31,True,5.46,0.445,3
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2023-09-01,False,6.09,0.0,0
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2023-09-15,False,4.57,0.0,0
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2024-01-18,True,7.81,0.433,5
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2024-01-31,True,5.57,-1.054,3
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2024-04-16,False,5.85,0.0,0
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2025-03-13,False,5.17,0.0,0
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2025-11-11,True,6.66,-0.654,5
S3 20일신고가돌파,161390,한국타이어앤테크놀로지,2026-01-15,True,4.83,1.001,7
S3 20일신고가돌파,039490,키움증권,2023-09-15,False,3.09,0.0,0
S3 20일신고가돌파,039490,키움증권,2024-01-30,False,4.33,0.0,0
S3 20일신고가돌파,039490,키움증권,2024-02-02,False,7.93,0.0,0
S3 20일신고가돌파,039490,키움증권,2024-02-13,False,5.85,0.0,0
S3 20일신고가돌파,039490,키움증권,2024-02-15,True,5.86,0.301,5
S3 20일신고가돌파,039490,키움증권,2024-02-23,False,5.67,0.0,0
S3 20일신고가돌파,039490,키움증권,2024-03-04,True,4.91,-1.061,5
S3 20일신고가돌파,039490,키움증권,2024-04-22,True,5.77,0.072,5
S3 20일신고가돌파,039490,키움증권,2024-07-04,True,7.79,0.433,5
S3 20일신고가돌파,039490,키움증권,2025-04-30,False,6.74,0.0,0
S3 20일신고가돌파,039490,키움증권,2025-05-07,False,4.83,0.0,0
S3 20일신고가돌파,039490,키움증권,2025-05-12,True,4.86,-0.861,5
S3 20일신고가돌파,039490,키움증권,2025-05-29,True,7.15,2.437,13
S3 20일신고가돌파,039490,키움증권,2025-09-11,True,4.86,1.106,9
S3 20일신고가돌파,039490,키움증권,2025-10-27,True,6.8,0.456,4
S3 20일신고가돌파,039490,키움증권,2025-12-19,True,6.08,-0.082,5
S3 20일신고가돌파,039490,키움증권,2026-01-06,False,7.92,0.0,0
S3 20일신고가돌파,039490,키움증권,2026-01-23,True,6.8,2.259,9
S3 20일신고가돌파,039490,키움증권,2026-02-19,False,7.52,0.0,0
S3 20일신고가돌파,039490,키움증권,2026-04-14,False,6.83,0.0,0
S3 20일신고가돌파,064400,LG씨엔에스,2026-01-19,True,4.51,-1.554,2
S3 20일신고가돌파,180640,한진칼,2023-08-09,True,7.28,-1.041,5
S3 20일신고가돌파,180640,한진칼,2023-12-12,False,6.46,0.0,0
S3 20일신고가돌파,180640,한진칼,2023-12-14,True,4.91,2.127,8
S3 20일신고가돌파,180640,한진칼,2024-09-26,True,7.54,-1.04,2
S3 20일신고가돌파,180640,한진칼,2024-10-22,False,5.34,0.0,0
S3 20일신고가돌파,180640,한진칼,2025-05-14,True,7.28,-1.041,1
S3 20일신고가돌파,326030,SK바이오팜,2023-07-20,False,7.54,0.0,0
S3 20일신고가돌파,326030,SK바이오팜,2023-08-02,True,5.95,0.862,5
S3 20일신고가돌파,326030,SK바이오팜,2023-08-10,False,6.21,0.0,0
S3 20일신고가돌파,326030,SK바이오팜,2023-12-05,True,7.06,-0.302,5
S3 20일신고가돌파,326030,SK바이오팜,2023-12-26,True,4.26,0.586,5
S3 20일신고가돌파,326030,SK바이오팜,2024-02-29,False,6.43,0.0,0
S3 20일신고가돌파,326030,SK바이오팜,2024-08-16,True,7.25,0.228,5
S3 20일신고가돌파,326030,SK바이오팜,2024-08-28,True,7.13,-1.119,5
S3 20일신고가돌파,326030,SK바이오팜,2024-10-14,True,4.42,0.707,4
S3 20일신고가돌파,326030,SK바이오팜,2025-09-03,True,4.71,0.593,5
S3 20일신고가돌파,326030,SK바이오팜,2025-09-19,True,6.69,-1.045,3
S3 20일신고가돌파,326030,SK바이오팜,2025-10-27,True,7.38,0.331,5
S3 20일신고가돌파,326030,SK바이오팜,2025-11-04,True,4.42,0.279,2
S3 20일신고가돌파,326030,SK바이오팜,2025-11-12,True,6.2,-0.468,5
S3 20일신고가돌파,267270,HD건설기계,2023-09-18,False,7.61,0.0,0
S3 20일신고가돌파,267270,HD건설기계,2024-03-14,True,5.77,-1.052,2
S3 20일신고가돌파,267270,HD건설기계,2024-07-17,False,3.43,0.0,0
S3 20일신고가돌파,267270,HD건설기계,2024-11-26,True,6.37,-1.047,2
S3 20일신고가돌파,267270,HD건설기계,2025-01-10,True,7.67,-0.085,5
S3 20일신고가돌파,267270,HD건설기계,2025-02-10,False,7.46,0.0,0
S3 20일신고가돌파,267270,HD건설기계,2025-09-17,True,5.01,-0.28,5
S3 20일신고가돌파,267270,HD건설기계,2025-10-22,True,7.97,0.627,4
S3 20일신고가돌파,267270,HD건설기계,2025-12-11,True,7.74,-1.039,5
S3 20일신고가돌파,267270,HD건설기계,2026-04-08,True,6.67,-0.529,5
S3 20일신고가돌파,047040,대우건설,2023-11-30,True,4.19,-1.072,3
S3 20일신고가돌파,047040,대우건설,2024-07-12,True,3.75,0.69,5
S3 20일신고가돌파,047040,대우건설,2024-08-21,False,5.45,0.0,0
S3 20일신고가돌파,047040,대우건설,2025-04-28,True,3.97,0.059,4
S3 20일신고가돌파,047040,대우건설,2025-05-12,False,6.02,0.0,0
S3 20일신고가돌파,047040,대우건설,2025-05-20,True,4.33,1.416,9
S3 20일신고가돌파,047040,대우건설,2025-06-04,True,6.55,0.405,3
S3 20일신고가돌파,047040,대우건설,2025-08-22,False,7.53,0.0,0
S3 20일신고가돌파,047040,대우건설,2026-01-14,True,6.05,2.588,9
S3 20일신고가돌파,047040,대우건설,2026-02-11,True,7.52,0.46,5
S3 20일신고가돌파,007660,이수페타시스,2024-05-21,False,6.49,0.0,0
S3 20일신고가돌파,007660,이수페타시스,2025-05-14,False,5.0,0.0,0
S3 20일신고가돌파,007660,이수페타시스,2025-06-17,False,7.85,0.0,0
S3 20일신고가돌파,007660,이수페타시스,2025-06-24,True,7.03,0.457,3
S3 20일신고가돌파,007660,이수페타시스,2025-07-29,True,5.17,0.559,7
S3 20일신고가돌파,007660,이수페타시스,2025-12-11,False,7.39,0.0,0
S3 20일신고가돌파,007660,이수페타시스,2026-01-28,True,5.4,-1.056,1
S3 20일신고가돌파,036930,주성엔지니어링,2023-11-08,False,7.67,0.0,0
S3 20일신고가돌파,036930,주성엔지니어링,2023-11-13,False,7.59,0.0,0
S3 20일신고가돌파,036930,주성엔지니어링,2025-01-15,True,6.29,-1.048,5
S3 20일신고가돌파,036930,주성엔지니어링,2026-01-28,True,6.4,1.604,7
S3 20일신고가돌파,241560,두산밥캣,2024-03-14,True,7.39,0.165,5
S3 20일신고가돌파,241560,두산밥캣,2025-08-25,False,5.56,0.0,0
S3 20일신고가돌파,241560,두산밥캣,2025-10-29,False,6.87,0.0,0
S3 20일신고가돌파,241560,두산밥캣,2025-12-12,False,5.96,0.0,0
S3 20일신고가돌파,241560,두산밥캣,2026-02-12,False,7.05,0.0,0
S3 20일신고가돌파,241560,두산밥캣,2026-04-09,True,7.34,-0.239,5
S3 20일신고가돌파,032640,LG유플러스,2023-11-15,False,1.36,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2023-11-30,False,2.25,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2024-07-18,False,1.82,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2024-07-26,False,1.01,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2024-07-30,False,1.61,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2024-11-20,True,4.57,1.422,7
S3 20일신고가돌파,032640,LG유플러스,2025-04-16,False,4.73,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2025-04-28,True,3.53,1.355,9
S3 20일신고가돌파,032640,LG유플러스,2025-08-18,True,3.66,-1.082,2
S3 20일신고가돌파,032640,LG유플러스,2025-11-10,False,4.39,0.0,0
S3 20일신고가돌파,032640,LG유플러스,2026-02-12,False,5.62,0.0,0
S3 20일신고가돌파,000100,유한양행,2023-07-28,True,5.47,0.659,4
S3 20일신고가돌파,000100,유한양행,2024-02-13,False,3.56,0.0,0
S3 20일신고가돌파,000100,유한양행,2024-02-20,True,5.42,0.775,7
S3 20일신고가돌파,000100,유한양행,2024-03-08,True,5.94,0.637,3
S3 20일신고가돌파,000100,유한양행,2024-05-16,True,5.27,-1.057,4
S3 20일신고가돌파,000100,유한양행,2024-06-04,True,5.87,-1.051,5
S3 20일신고가돌파,000100,유한양행,2024-08-26,True,6.63,2.126,8
S3 20일신고가돌파,000100,유한양행,2025-09-03,False,4.58,0.0,0
S3 20일신고가돌파,000100,유한양행,2025-09-08,False,3.5,0.0,0
S3 20일신고가돌파,000100,유한양행,2025-09-22,True,4.99,-1.06,3
S3 20일신고가돌파,000100,유한양행,2025-11-13,True,4.08,0.426,2
S3 20일신고가돌파,021240,코웨이,2023-12-15,True,3.98,0.055,5
S3 20일신고가돌파,021240,코웨이,2024-05-16,False,5.51,0.0,0
S3 20일신고가돌파,021240,코웨이,2024-06-21,True,6.05,0.947,6
S3 20일신고가돌파,021240,코웨이,2024-08-28,True,6.93,-0.84,5
S3 20일신고가돌파,021240,코웨이,2024-09-19,False,4.27,0.0,0
S3 20일신고가돌파,021240,코웨이,2024-12-02,True,7.53,-1.04,2
S3 20일신고가돌파,021240,코웨이,2025-01-14,True,7.63,0.863,8
S3 20일신고가돌파,021240,코웨이,2025-03-20,False,7.87,0.0,0
S3 20일신고가돌파,021240,코웨이,2025-03-21,True,4.01,-1.075,1
S3 20일신고가돌파,021240,코웨이,2025-06-20,False,3.39,0.0,0
S3 20일신고가돌파,021240,코웨이,2026-04-27,False,3.84,0.0,0
S3 20일신고가돌파,009830,한화솔루션,2023-12-20,True,5.78,0.478,5
S3 20일신고가돌파,009830,한화솔루션,2025-04-22,True,6.44,2.175,6
S3 20일신고가돌파,377300,카카오페이,2023-12-08,False,5.87,0.0,0
S3 20일신고가돌파,377300,카카오페이,2023-12-14,True,4.15,-1.072,3
S3 20일신고가돌파,377300,카카오페이,2025-02-03,True,6.68,1.546,8
S3 20일신고가돌파,377300,카카오페이,2025-08-19,False,7.38,0.0,0
S3 20일신고가돌파,062040,산일전기,2024-12-16,True,7.53,-1.04,3
S3 20일신고가돌파,062040,산일전기,2025-06-10,False,7.84,0.0,0
S3 20일신고가돌파,062040,산일전기,2025-06-30,True,7.53,-1.04,3
S3 20일신고가돌파,062040,산일전기,2025-07-23,True,7.39,1.771,11
S3 20일신고가돌파,062040,산일전기,2025-09-12,True,5.21,-1.058,1
S3 20일신고가돌파,062040,산일전기,2025-09-23,False,7.58,0.0,0
S3 20일신고가돌파,000880,한화,2023-12-05,False,3.4,0.0,0
S3 20일신고가돌파,000880,한화,2024-01-30,True,6.07,1.235,5
S3 20일신고가돌파,000880,한화,2024-04-08,False,6.54,0.0,0
S3 20일신고가돌파,000880,한화,2024-07-24,True,4.69,0.665,5
S3 20일신고가돌파,000880,한화,2025-01-22,False,6.82,0.0,0
S3 20일신고가돌파,000880,한화,2025-02-11,True,5.6,3.801,7
S3 20일신고가돌파,000880,한화,2025-05-08,True,7.97,-1.038,3
S3 20일신고가돌파,000880,한화,2025-05-29,True,7.53,1.909,9
S3 20일신고가돌파,000880,한화,2025-07-31,False,7.81,0.0,0
S3 20일신고가돌파,000880,한화,2026-01-12,True,4.86,3.167,5
S3 20일신고가돌파,000880,한화,2026-02-20,True,6.49,0.647,7
S3 20일신고가돌파,000880,한화,2026-05-06,True,6.65,-1.045,1
S3 20일신고가돌파,271560,오리온,2023-10-16,True,3.69,-1.081,2
S3 20일신고가돌파,271560,오리온,2024-06-17,True,5.71,-1.053,1
S3 20일신고가돌파,271560,오리온,2024-10-10,True,4.63,-0.639,5
S3 20일신고가돌파,271560,오리온,2024-11-06,False,3.56,0.0,0
S3 20일신고가돌파,271560,오리온,2024-11-20,True,6.42,-1.047,4
S3 20일신고가돌파,271560,오리온,2025-02-11,True,2.6,0.675,5
S3 20일신고가돌파,271560,오리온,2025-02-20,False,4.15,0.0,0
S3 20일신고가돌파,271560,오리온,2025-03-14,True,4.81,0.991,6
S3 20일신고가돌파,271560,오리온,2025-05-09,False,3.74,0.0,0
S3 20일신고가돌파,271560,오리온,2026-01-19,True,4.75,-0.825,5
S3 20일신고가돌파,271560,오리온,2026-01-28,False,5.52,0.0,0
S3 20일신고가돌파,271560,오리온,2026-02-12,False,7.3,0.0,0
S3 20일신고가돌파,271560,오리온,2026-04-23,False,6.97,0.0,0
S3 20일신고가돌파,001440,대한전선,2024-04-01,True,5.41,-1.055,1
S3 20일신고가돌파,001440,대한전선,2024-04-04,True,6.41,1.607,7
S3 20일신고가돌파,001440,대한전선,2025-06-04,True,5.3,1.953,7
S3 20일신고가돌파,001440,대한전선,2025-06-20,True,7.44,-1.058,1
S3 20일신고가돌파,001440,대한전선,2025-08-05,False,3.75,0.0,0
S3 20일신고가돌파,001440,대한전선,2025-08-07,False,4.74,0.0,0
S3 20일신고가돌파,001440,대한전선,2025-08-11,False,6.63,0.0,0
S3 20일신고가돌파,001440,대한전선,2025-10-24,True,6.76,2.991,9
S3 20일신고가돌파,001440,대한전선,2025-12-15,False,7.1,0.0,0
S3 20일신고가돌파,001440,대한전선,2026-01-06,True,7.04,-1.043,3
S3 20일신고가돌파,001440,대한전선,2026-01-30,False,7.43,0.0,0
S3 20일신고가돌파,001440,대한전선,2026-04-08,False,7.36,0.0,0
S3 20일신고가돌파,001440,대한전선,2026-04-10,True,7.16,1.954,6
S3 20일신고가돌파,029780,삼성카드,2023-09-14,True,1.01,-0.974,5
S3 20일신고가돌파,029780,삼성카드,2023-11-06,False,2.42,0.0,0
S3 20일신고가돌파,029780,삼성카드,2023-11-08,True,1.94,0.812,7
S3 20일신고가돌파,029780,삼성카드,2024-01-29,False,2.19,0.0,0
S3 20일신고가돌파,029780,삼성카드,2024-01-31,True,2.99,0.923,4
S3 20일신고가돌파,029780,삼성카드,2024-02-08,True,4.0,0.29,5
S3 20일신고가돌파,029780,삼성카드,2024-03-21,True,3.39,-1.412,3
S3 20일신고가돌파,029780,삼성카드,2024-04-29,False,5.72,0.0,0
S3 20일신고가돌파,029780,삼성카드,2024-05-31,True,2.28,-1.519,2
S3 20일신고가돌파,029780,삼성카드,2024-07-29,False,5.81,0.0,0
S3 20일신고가돌파,029780,삼성카드,2024-07-31,False,4.34,0.0,0
S3 20일신고가돌파,029780,삼성카드,2024-08-23,True,7.22,-0.53,5
S3 20일신고가돌파,029780,삼성카드,2025-02-03,False,5.16,0.0,0
S3 20일신고가돌파,029780,삼성카드,2025-02-19,False,4.09,0.0,0
S3 20일신고가돌파,029780,삼성카드,2025-06-10,True,4.19,0.341,5
S3 20일신고가돌파,029780,삼성카드,2025-07-10,True,6.98,-0.123,5
S3 20일신고가돌파,029780,삼성카드,2025-09-09,True,2.95,0.657,7
S3 20일신고가돌파,029780,삼성카드,2025-11-19,False,3.46,0.0,0
S3 20일신고가돌파,029780,삼성카드,2025-12-11,True,5.86,-0.539,5
S3 20일신고가돌파,029780,삼성카드,2026-01-29,False,4.84,0.0,0
S3 20일신고가돌파,029780,삼성카드,2026-02-10,True,4.25,0.965,7
S3 20일신고가돌파,175330,JB금융지주,2023-09-06,False,5.18,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2023-10-18,False,4.67,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2023-12-27,True,3.99,0.425,2
S3 20일신고가돌파,175330,JB금융지주,2024-02-20,False,6.55,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2024-02-27,False,6.7,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2024-05-27,False,4.3,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2024-05-31,True,7.09,-1.042,5
S3 20일신고가돌파,175330,JB금융지주,2024-07-04,True,3.89,0.423,2
S3 20일신고가돌파,175330,JB금융지주,2024-08-21,True,5.87,-1.051,5
S3 20일신고가돌파,175330,JB금융지주,2024-09-24,False,6.12,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2024-09-26,False,5.17,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2024-10-11,True,5.81,0.445,5
S3 20일신고가돌파,175330,JB금융지주,2024-10-25,False,6.42,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2024-11-28,True,5.5,-1.689,5
S3 20일신고가돌파,175330,JB금융지주,2025-06-10,True,4.39,1.255,9
S3 20일신고가돌파,175330,JB금융지주,2025-07-09,True,4.38,0.617,4
S3 20일신고가돌파,175330,JB금융지주,2025-09-11,True,2.32,-1.129,2
S3 20일신고가돌파,175330,JB금융지주,2025-11-10,False,3.37,0.0,0
S3 20일신고가돌파,175330,JB금융지주,2026-02-11,True,6.51,1.196,5
S3 20일신고가돌파,353200,대덕전자,2024-01-02,False,6.85,0.0,0
S3 20일신고가돌파,353200,대덕전자,2025-02-17,False,7.05,0.0,0
S3 20일신고가돌파,353200,대덕전자,2025-07-15,True,6.7,0.807,5
S3 20일신고가돌파,353200,대덕전자,2025-07-31,False,4.39,0.0,0
S3 20일신고가돌파,353200,대덕전자,2025-09-09,True,6.83,0.642,6
S3 20일신고가돌파,353200,대덕전자,2025-09-22,False,6.8,0.0,0
S3 20일신고가돌파,353200,대덕전자,2025-10-01,True,6.92,1.322,4
S3 20일신고가돌파,353200,대덕전자,2026-01-28,True,7.01,-1.043,1
S3 20일신고가돌파,298380,에이비엘바이오,2023-12-04,True,4.63,-0.419,5
S3 20일신고가돌파,298380,에이비엘바이오,2023-12-21,True,6.73,1.172,5
S3 20일신고가돌파,298380,에이비엘바이오,2024-01-03,False,6.64,0.0,0
S3 20일신고가돌파,298380,에이비엘바이오,2024-02-26,True,6.72,-0.074,5
S3 20일신고가돌파,298380,에이비엘바이오,2024-03-11,False,7.75,0.0,0
S3 20일신고가돌파,298380,에이비엘바이오,2024-10-10,True,5.92,1.525,5
S3 20일신고가돌파,298380,에이비엘바이오,2025-04-07,True,4.56,6.306,14
S3 20일신고가돌파,298380,에이비엘바이오,2025-10-31,True,7.17,0.444,5
S3 20일신고가돌파,058470,리노공업,2025-01-17,False,6.2,0.0,0
S3 20일신고가돌파,058470,리노공업,2025-01-21,True,5.8,-1.187,4
S3 20일신고가돌파,058470,리노공업,2025-02-11,False,6.44,0.0,0
S3 20일신고가돌파,058470,리노공업,2025-09-08,True,5.49,0.242,5
S3 20일신고가돌파,058470,리노공업,2025-10-02,True,3.5,-1.461,2
S3 20일신고가돌파,058470,리노공업,2025-11-26,False,6.91,0.0,0
S3 20일신고가돌파,058470,리노공업,2025-11-28,True,8.0,-0.713,5
S3 20일신고가돌파,058470,리노공업,2026-01-06,True,6.03,-1.05,3
S3 20일신고가돌파,058470,리노공업,2026-01-23,True,6.77,3.099,10
S3 20일신고가돌파,010060,OCI홀딩스,2023-12-21,False,6.39,0.0,0
S3 20일신고가돌파,010060,OCI홀딩스,2024-01-10,True,6.34,-1.047,3
S3 20일신고가돌파,010060,OCI홀딩스,2025-01-16,True,6.85,-1.044,3
S3 20일신고가돌파,010060,OCI홀딩스,2025-02-27,False,7.02,0.0,0
S3 20일신고가돌파,010060,OCI홀딩스,2025-07-23,False,6.64,0.0,0
S3 20일신고가돌파,010060,OCI홀딩스,2025-07-25,True,7.4,-1.041,5
S3 20일신고가돌파,010060,OCI홀딩스,2025-10-24,True,7.59,0.639,5
S3 20일신고가돌파,010060,OCI홀딩스,2025-12-19,True,7.9,0.624,4
S3 20일신고가돌파,010060,OCI홀딩스,2026-01-23,True,7.48,-1.04,3
S3 20일신고가돌파,028300,HLB,2023-12-04,False,4.81,0.0,0
S3 20일신고가돌파,028300,HLB,2023-12-08,True,6.02,4.251,11
S3 20일신고가돌파,028300,HLB,2024-03-11,True,7.53,-1.04,2
S3 20일신고가돌파,028300,HLB,2025-02-17,True,7.02,0.192,5
S3 20일신고가돌파,028300,HLB,2026-01-02,False,6.13,0.0,0
S3 20일신고가돌파,028300,HLB,2026-01-05,True,4.54,-1.066,3
S3 20일신고가돌파,028300,HLB,2026-01-27,True,7.67,-1.69,3
S3 20일신고가돌파,028300,HLB,2026-04-08,True,6.73,1.017,7
S3 20일신고가돌파,036570,NC,2024-11-28,True,6.34,-1.047,5
S3 20일신고가돌파,036570,NC,2025-09-12,True,6.54,0.922,6
S3 20일신고가돌파,036570,NC,2025-11-11,True,5.78,-1.052,3
S3 20일신고가돌파,036570,NC,2026-01-14,False,6.85,0.0,0
S3 20일신고가돌파,036570,NC,2026-04-10,False,6.96,0.0,0
S3 20일신고가돌파,036570,NC,2026-04-14,True,5.59,0.765,5
S3 20일신고가돌파,036570,NC,2026-04-29,False,7.92,0.0,0
S3 20일신고가돌파,454910,두산로보틱스,2025-08-25,False,7.18,0.0,0
S3 20일신고가돌파,454910,두산로보틱스,2025-08-26,True,3.89,-1.077,3
S3 20일신고가돌파,454910,두산로보틱스,2025-09-15,False,4.39,0.0,0
S3 20일신고가돌파,454910,두산로보틱스,2025-09-18,True,4.72,-1.064,1
